OBJECTID,Facility Type,Facility Name,Park Name,Park Region,DATA SOURCE,CREATE_DATE,DATA CREATOR EDITOR,SITEID,COMMENTS,GlobalID,x,y
504,Parking,Sand Point,Tongue River Reservoir,5,DIGITIZE,3/18/2016 12:00:00 AM,HANSEN,283967,Digitized from NAIP imagery and Park Manager notes,3e75b2e3-2b6e-40db-ba19-1ab653c1c7eb,-11887344.765617,5638633.39957457
505,Visitor Information Kiosk,Below the Dam,Tongue River Reservoir,5,point_features_kiosks2006 layer,3/18/2016 12:00:00 AM,HANSEN,283967,Aligned with NAIP imagery and Park Manager notes,fd52207f-7100-4abc-a48e-566c21bd355c,-11885287.8681833,5643148.90087446
506,Dock,Peewee Point North,Tongue River Reservoir,5,point_features_kiosks2006 layer,3/18/2016 12:00:00 AM,HANSEN,283967,Updated attribute: Facility Type,41b39554-4b4e-4b9d-aed3-4549eb84e8f6,-11887221.2366205,5638177.8340473
507,Visitor Information Kiosk,Peewee Point North,Tongue River Reservoir,5,point_features_kiosks2006 layer,3/18/2016 12:00:00 AM,HANSEN,283967,Aligned with NAIP imagery and Park Manager notes,3be82944-c5fb-4740-986a-37271aaaada5,-11887483.3501064,5638257.98024088
508,Boat Slip,Marina - Campers Point North,Tongue River Reservoir,5,point_features_kiosks2006 layer,3/18/2016 12:00:00 AM,HANSEN,283967,Updated attribute: Facility Type,271c3c18-8009-4882-9795-474ef65e9a15,-11887916.5321083,5637470.28642818
509,Dock,Campers Point North,Tongue River Reservoir,5,point_features_kiosks2006 layer,3/18/2016 12:00:00 AM,HANSEN,283967,Aligned with NAIP imagery and Park Manager notes,0478216e-4fd6-457d-b549-56d7a5e249c5,-11887865.796178,5637373.29576779
510,Campsite,11,Wayfarers,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,d4331213-4307-419f-a308-30465eb531aa,-12699618.8311383,6115715.91611008
511,Campsite,12,Wayfarers,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,2ea55365-8d23-493d-8b4e-f4cad6b3badf,-12699624.310744,6115691.59766798
512,Campsite,13,Wayfarers,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,8021d7e6-bb90-4dbd-b73f-9c89432a312c,-12699570.0525306,6115720.63152828
513,Campsite,14,Wayfarers,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,fc7ab652-d7a8-467e-b400-c99bc96f37b3,-12699579.2198387,6115651.92629257
514,Campsite,15,Wayfarers,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,dd0666ce-3bd2-48f4-85f9-1fa4418dfe83,-12699555.9229081,6115620.43805975
515,Campsite,16,Wayfarers,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,33690e82-ed42-4678-95e2-419c19529365,-12699537.6221537,6115579.10014688
516,Campsite,17,Wayfarers,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,24a7fd90-68fc-4b42-b10c-168f70896c8f,-12699468.8733894,6115532.43624482
517,Campsite,18,Wayfarers,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,1f8073f5-6f28-4896-b842-ed8771bd3510,-12699459.7455052,6115564.42225529
518,Campsite,19,Wayfarers,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,36ec39ea-cfd5-4133-91d2-3903dbbcb0df,-12699437.3195717,6115546.04077285
519,Campsite,20,Wayfarers,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,bf71fd16-b459-4cbb-abd8-7404cd4074b6,-12699417.5657382,6115557.64655883
520,Campsite,21,Wayfarers,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,ff0d3def-be7b-44e6-b9c8-f87539d9fc60,-12699412.9929877,6115575.99236888
521,Campsite,22,Wayfarers,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,358ee104-3f1a-40f0-9e72-b2b4f36c0774,-12699416.7730235,6115595.1959904
522,Campsite,24,Wayfarers,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,45c39043-4ea8-45b4-a039-aa42cad9bf54,-12699456.0821944,6115602.24359055
523,Campsite,23,Wayfarers,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,4cbd0c7a-5c4e-442a-912c-53e652396a31,-12699425.8588903,6115624.65359119
524,Campsite,28,Wayfarers,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,11922a80-97b5-48c3-83ff-4bdaab3a535a,-12699515.5795632,6115681.65793246
525,Campsite,25,Wayfarers,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,ab43f96f-df15-40f1-b309-06042a20ef1f,-12699457.1724878,6115644.64316051
526,Campsite,26,Wayfarers,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,32c3a543-00a2-4c63-8365-ee9bbd6d6015,-12699500.0253703,6115655.87355725
527,Campsite,27,Wayfarers,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,89bba215-f30e-47da-835a-abc75e766fb8,-12699477.0573976,6115661.30175586
528,Shower,Comfort Station,Wayfarers,1,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,f6c620f8-098c-423d-a917-aa25ac18821f,-12699488.3122913,6115617.42593572
529,Picnic Shelter,,Wayfarers,1,point_symbols_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,c0d9f5c0-dcd0-445d-8593-ce648b290a29,-12698700.4092079,6115871.72776455
530,Campsite,7,Whitefish Lake,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280100,Aligned with NAIP imagery and Park Manager notes,4fd5a045-36b2-429b-9272-ce1a4a89167c,-12731665.9725347,6177951.54281921
531,Campsite,8,Whitefish Lake,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280100,Aligned with NAIP imagery and Park Manager notes,b4e15784-0266-4434-b14a-427426cc4e2a,-12731701.6436312,6177946.98871448
532,Campsite,9,Whitefish Lake,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280100,Aligned with NAIP imagery and Park Manager notes,705ecd0e-6522-481b-a105-9df0107cbd46,-12731689.8525631,6177922.82879529
533,Campsite,12,Whitefish Lake,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280100,Aligned with NAIP imagery and Park Manager notes,29ec0461-8fb8-4837-9e8c-77dfcfec7e79,-12731666.680486,6177829.20580375
534,Campsite,13,Whitefish Lake,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280100,Aligned with NAIP imagery and Park Manager notes,baf0941f-8143-48f0-ae03-f13da04fc444,-12731665.1427036,6177789.21589631
535,Campsite,14,Whitefish Lake,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280100,Aligned with NAIP imagery and Park Manager notes,56630acd-2fe0-48a0-b70c-ea6bb417fda0,-12731687.761393,6177705.28888101
536,Campsite,15,Whitefish Lake,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280100,Aligned with NAIP imagery and Park Manager notes,eb0b9f33-78e8-499e-90f4-7ca0143dda4b,-12731736.0036233,6177733.83596187
537,Campsite,16,Whitefish Lake,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280100,Aligned with NAIP imagery and Park Manager notes,030c911c-bb23-4973-85de-4ada8eecf884,-12731722.1223309,6177753.77682353
538,Campsite,17,Whitefish Lake,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280100,Aligned with NAIP imagery and Park Manager notes,e1db66b8-2693-49d0-9993-c76b71a17bad,-12731742.4627305,6177776.49722542
539,Campsite,18,Whitefish Lake,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280100,Aligned with NAIP imagery and Park Manager notes,9a7a49e5-e374-4372-9247-431d4fc2c302,-12731769.0188949,6177813.4461087
540,Campsite,19,Whitefish Lake,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280100,Aligned with NAIP imagery and Park Manager notes,ca18ec27-d847-4731-9443-d1d69532732a,-12731755.0739736,6177795.18921953
541,Campsite,20,Whitefish Lake,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280100,Aligned with NAIP imagery and Park Manager notes,22177411-91a5-42ea-9f6d-32752f6f90ee,-12731723.3705611,6177877.26449264
542,Campsite,21,Whitefish Lake,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280100,Aligned with NAIP imagery and Park Manager notes,a5dc7b59-fac1-4fc4-89ee-08d358ea4703,-12731783.8825032,6177845.26676724
543,Campsite,22,Whitefish Lake,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280100,Aligned with NAIP imagery and Park Manager notes,acd7219c-3d45-4359-835a-72ff78e27c01,-12731796.8402472,6177817.74010563
544,Campsite,23,Whitefish Lake,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280100,Aligned with NAIP imagery and Park Manager notes,1f272b5a-b03d-4450-9a4b-6a46fe44839b,-12731813.243033,6177847.96957965
545,Campsite,24,Whitefish Lake,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280100,Aligned with NAIP imagery and Park Manager notes,c49521ae-b62c-4a70-b03a-7f39d9744f8d,-12731827.1777862,6177887.97115282
546,Campsite,25,Whitefish Lake,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280100,Aligned with NAIP imagery and Park Manager notes,2958d062-c64c-4417-81e3-12f449d84382,-12731849.8670224,6177918.76141322
547,Campsite,26,Whitefish Lake,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280100,Aligned with NAIP imagery and Park Manager notes,7a821b9b-8a41-48e6-8ccc-6196eabe5491,-12731806.1688533,6177904.3306256
548,Dock,,Yellow Bay,1,point_symbols,,,280115,,622f8f63-41af-4f53-8395-2c0a3a8aced1,-12693648.9758928,6086117.61894668
549,Teepee,Vigilante Campground Chief Snag Teepee,Bannack,3,campgroundpoints layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,7ad2d58a-740e-41ac-884f-3b0060841c02,-12579641.6645963,5647546.35862404
550,Visitor Information Kiosk,Vigilante Campground Kiosk,Bannack,3,campgroundpoints layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,a1564417-2694-4cc3-8c6b-b038e272b74d,-12579560.947383,5647514.6887649
551,Restroom (Vault),,Bannack,3,campgroundpoints layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,5d65e8a9-7338-4c92-a36d-bf3c54072358,-12579552.7999065,5647522.81147926
552,Miscellaneous Facility,Henry Plummer Horse Corral,Bannack,3,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,281798,Digitized from NAIP imagery and Park Manager notes,3efe79e3-8c43-472d-b51b-837321d6b1ab,-12579334.7270001,5647247.00474471
553,Visitor Information Kiosk,,Bannack,3,Bannack_FacilitiesGPS layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,46450693-3773-4eed-97ca-a230b2dd365e,-12580981.3744836,5649436.25724608
554,Parking,Overflow Parking,Bannack,3,Bannack_FacilitiesGPS layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,33bdd754-6d77-47bc-97fb-9ac220fd52ea,-12580872.2936304,5649034.38809246
555,Parking,<Null>,Bannack,3,Bannack_FacilitiesGPS layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,2be549e0-d2fb-488e-9bf8-217d885cac8f,-12579028.7987483,5647103.03830929
556,Park Office,,Bannack,3,Bannack_FacilitiesGPS layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,f997a7cb-b95b-4cfa-9e89-5c262b520433,-12578939.3056391,5647084.3540794
557,Heliport,,Bannack,3,Bannack_FacilitiesGPS layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,d1d2504e-cc3d-4dfd-ad40-b6ea197f9492,-12578680.0969671,5647122.21796718
558,Historic Site,Old Cemetery,Bannack,3,Bannack_FacilitiesGPS layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,94d207f6-a340-4a75-bda8-cedcc1bee0ec,-12578366.9083443,5647299.73229675
559,Historic Building,Jackson House / Post Office,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,f6f636de-814e-42f1-8247-34d1c2f28154,-12578673.780649,5647034.54773765
560,Residence,Park Manager,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,10aa7b7b-b8d5-42c0-9c38-2a5a6858bee6,-12579146.0319497,5647169.33074333
561,Historic Building,Elliot House / Thompson House,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,e1dc8ac2-a06d-46a9-8eb2-6b82f842c5bb,-12579116.1238581,5647149.05593649
562,Historic Building,Graves House / Roe House / Erwin House,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,2995c68f-4d84-4965-bbe3-75ff32585b61,-12578586.7971552,5646976.30590945
563,Historic Building,Carriage House,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,ae63de00-d32b-4b21-9f21-f5e0ac870369,-12578612.7211516,5647026.69048134
564,Historic Building,Unknown,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,9189af11-1a9f-43e1-99ad-69b839c0236b,-12578601.7095203,5647019.95791616
565,Historic Building,Unknown,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,2f333595-bad8-4dd3-9a77-f9cd9c8ba896,-12578589.1021501,5647009.36708332
566,Campground Host,,Yellow Bay,1,points_symbol,3/21/2016 12:00:00 AM,HANSEN,280115,Aligned with NAIP imagery and Park Manager notes,ee5703f5-eaf8-4d7f-90ff-f95aa3080f21,-12693641.9325798,6086397.76691392
567,Campground (Utilities Unavailable),,Yellow Bay,1,points_symbols,,,280115,Verify campground type (Utilities or not),9ca301aa-2c3a-4099-bbfb-e6346154da77,-12693611.9736806,6086306.52082727
568,Campsite,M1,Yellow Bay,1,campsites_isr4671 layer,,CF3381,280115,,c3ffc135-f824-4430-bcdf-e7907e534169,-12693565.7818599,6086210.7449838
569,Campsite,4,Yellow Bay,1,campsites_isr4671 layer,,CF3381,280115,,ce375b27-98f6-489d-b095-7cb4de2642d4,-12693648.0341982,6086324.97211366
570,Campsite,3,Yellow Bay,1,campsites_isr4671 layer,,CF3381,280115,,6f2b2cc3-ffb6-4e95-b4c5-bbfc5f896d6e,-12693642.7776704,6086298.33944523
571,Campsite,2,Yellow Bay,1,campsites_isr4671 layer,,CF3381,280115,,8ab6f6cc-70fa-4bdd-b3b9-fd9c515307d3,-12693624.4637029,6086279.76482807
572,Campsite,1,Yellow Bay,1,campsites_isr4671 layer,,CF3381,280115,,58f41667-bee8-4097-a2db-3209666e2383,-12693587.6594223,6086235.68399358
573,Visitor Information Kiosk,,Cooney,3,point_symbols_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,283293,,15b5040b-ec8c-437d-882d-bcc841b283d7,-12159517.2235747,5691089.80928147
574,Picnic Shelter,Campground West Side Area,Ackley Lake,4,facilities_points_new layer,4/8/2016 12:00:00 AM,HANSEN,282450,Aligned with NAIP imagery and Park Manager notes,94a1d173-1f4d-43ff-97f3-b5fa87e301e2,-12238909.9136441,5934686.98060039
575,Picnic Shelter,Campground West Side Area,Ackley Lake,4,facilities_points_new layer,4/8/2016 12:00:00 AM,HANSEN,282450,Aligned with NAIP imagery and Park Manager notes,cef3ded7-8678-4641-83b8-c336f6ea13c8,-12238882.3063557,5934736.88545755
576,Picnic Shelter,Campground West Side Area,Ackley Lake,4,facilities_points_new layer,4/8/2016 12:00:00 AM,HANSEN,282450,Aligned with NAIP imagery and Park Manager notes,974558fb-34a3-466f-a752-e1ef6585d0eb,-12238848.5766619,5934797.88063756
577,Picnic Shelter,Campground West Side Area,Ackley Lake,4,facilities_points_new layer,4/8/2016 12:00:00 AM,HANSEN,282450,Aligned with NAIP imagery and Park Manager notes,05b26393-c262-4320-98bc-ec333365f04a,-12238843.4558622,5934858.87633887
578,Picnic Shelter,Campground West Side Area,Ackley Lake,4,facilities_points_new layer,4/8/2016 12:00:00 AM,HANSEN,282450,Aligned with NAIP imagery and Park Manager notes,ad946514-7956-41bf-9eb1-6b4a3197c18b,-12238825.8064856,5934911.92896144
579,Group Use Shelter Covered Space,Campground West Side Area,Ackley Lake,4,facilities_points_new layer,4/8/2016 12:00:00 AM,HANSEN,282450,Aligned with NAIP imagery and Park Manager notes,0220f79d-86e4-42b9-b1da-9500dde78f06,-12238806.1639219,5935015.11846149
580,Picnic Shelter,Campground West Side Area,Ackley Lake,4,facilities_points_new layer,4/8/2016 12:00:00 AM,HANSEN,282450,Aligned with NAIP imagery and Park Manager notes,1a01e651-fef0-4b15-8260-afcd99fbec8d,-12238731.4722572,5935045.31907998
581,Picnic Shelter,Campground West Side Area,Ackley Lake,4,facilities_points_new layer,4/8/2016 12:00:00 AM,HANSEN,282450,Aligned with NAIP imagery and Park Manager notes,db592d12-7cea-4037-9442-73a33b6d810f,-12238706.5328678,5935058.99075705
582,Campsite,No-shelter campsite - Campground East Side Area,Ackley Lake,4,facilities_points_new layer,4/8/2016 12:00:00 AM,HANSEN,282450,Aligned with NAIP imagery and Park Manager notes,0fc20fbc-e93e-4f6b-a146-fb9a56f18a5c,-12238150.6350858,5935423.88728979
583,Picnic Shelter,Campground East Side Area,Ackley Lake,4,facilities_points_new layer,4/8/2016 12:00:00 AM,HANSEN,282450,Aligned with NAIP imagery and Park Manager notes,4971cbb4-a8d6-42a7-b522-17424a427d7a,-12237517.4695237,5934936.96255293
584,Picnic Shelter,Campground East Side Area,Ackley Lake,4,facilities_points_new layer,4/8/2016 12:00:00 AM,HANSEN,282450,Aligned with NAIP imagery and Park Manager notes,148c7633-9658-49ee-ad23-90f59872f103,-12237526.5843706,5934834.46461707
585,Picnic Shelter,Campground East Side Area,Ackley Lake,4,facilities_points_new layer,4/8/2016 12:00:00 AM,HANSEN,282450,Aligned with NAIP imagery and Park Manager notes,55177adf-1bbb-49aa-b0ee-ff4fe62b215d,-12237530.857788,5934800.20502495
586,Picnic Shelter,Campground East Side Area,Ackley Lake,4,facilities_points_new layer,4/8/2016 12:00:00 AM,HANSEN,282450,Aligned with NAIP imagery and Park Manager notes,a246057f-71c4-4a93-a11f-839842a9d47b,-12237537.4553616,5934732.64529316
587,Picnic Shelter,Campground West Side Area,Ackley Lake,4,facilities_points_new layer,4/8/2016 12:00:00 AM,HANSEN,282450,Aligned with NAIP imagery and Park Manager notes,081e8d70-872e-4f68-9268-74ec99850829,-12238670.6881235,5935088.18466581
588,Group Use Shelter Covered Space,Campground East Side Area,Ackley Lake,4,facilities_points_new layer,4/8/2016 12:00:00 AM,HANSEN,282450,Aligned with NAIP imagery and Park Manager notes,81be52be-e9ba-4390-96f5-7152792bbec8,-12237501.4990621,5934606.25286738
589,Boat Ramp,Improved/Camp Baker Put-in Area,Smith River,4,facilities_points_new layer,5/28/2016 12:00:00 AM,HANSEN,282881,Aligned with NAIP imagery and Park Manager notes,c87dac60-b34e-4f03-b66f-b1d1e708596c,-12376755.8744287,5910123.38390656
590,Backcountry Camp,Upper Spring Creek,Smith River,4,facilities_points_new layer,5/8/2014 12:00:00 AM,Maren Murphy,282507,,ff86a99e-840a-4e1e-b679-3bff12fd81ae,-12380871.9041122,5917277.79332612
591,Backcountry Camp,Lower Spring Creek,Smith River,4,facilities_points_new layer,5/8/2014 12:00:00 AM,Maren Murphy,282512,,ee592dac-a2ff-4c66-b94d-3b84d3c4242e,-12380992.7972185,5917552.86647455
592,Backcountry Camp,In Leieu,Smith River,4,facilities_points_new layer,5/8/2014 12:00:00 AM,Maren Murphy,282869,,7123ec35-f3ef-48ab-b952-3b81d044d127,-12382985.1940581,5918870.57025291
593,Backcountry Camp,Upper Indian Springs,Smith River,4,facilities_points_new layer,5/8/2014 12:00:00 AM,Maren Murphy,,,911cc454-ef07-4542-8377-0ed3c4c8bf7f,-12383915.7137691,5918502.50445919
594,Backcountry Camp,Middle Indian Springs,Smith River,4,facilities_points_new layer,5/8/2014 12:00:00 AM,Maren Murphy,,,48b4fe9e-38e8-4698-b598-7cf3be318b9e,-12383990.1865104,5918502.5044447
595,Backcountry Camp,Lower Indian Springs,Smith River,4,facilities_points_new layer,5/8/2014 12:00:00 AM,Maren Murphy,,,4f709a97-6479-4d0c-9330-61bfca85ea84,-12384111.5248584,5918679.77956251
596,Backcountry Camp,Upper Rock Garden,Smith River,4,facilities_points_new layer,5/8/2014 12:00:00 AM,Maren Murphy,,,8568bab3-997a-4103-b8d0-892053a9b4a0,-12384145.1434517,5919889.05782238
597,Backcountry Camp,Lower Rock Garden,Smith River,4,facilities_points_new layer,5/8/2014 12:00:00 AM,Maren Murphy,,,f8792ee1-f315-4a41-bebf-5e8af21c2b43,-12384321.5849932,5919956.95025691
598,Backcountry Camp,Rock Creek,Smith River,4,facilities_points_new layer,5/8/2014 12:00:00 AM,Maren Murphy,,,ecb1d404-bf4a-43cf-a0c3-7fc3e2bb2ade,-12386631.1311068,5920982.24030438
